ax_mean,ax_std,ax_min,ax_max,ax_range,ax_energy,ay_mean,ay_std,ay_min,ay_max,ay_range,ay_energy,az_mean,az_std,az_min,az_max,az_range,az_energy,gx_mean,gx_std,gx_min,gx_max,gx_range,gx_energy,gy_mean,gy_std,gy_min,gy_max,gy_range,gy_energy,gz_mean,gz_std,gz_min,gz_max,gz_range,gz_energy,accel_mag_mean,accel_mag_std,accel_mag_min,accel_mag_max,accel_mag_range,accel_mag_energy,gyro_mag_mean,gyro_mag_std,gyro_mag_min,gyro_mag_max,gyro_mag_range,gyro_mag_energy,label,subject_id,activity,trial_id
0.035025436376602985,0.00499771233837968,0.01815509250334895,0.047394540821460836,0.029239448318111885,0.0012517583219886562,-0.9291632829982042,0.03281010296250694,-1.0148454387853125,-0.5794634348885418,0.43538200389677073,0.8644209093284105,-0.575950758540274,0.020691434644008504,-0.6206023498972557,-0.3599456122944281,0.2606567376028276,0.3321474117307441,-0.04907239483563911,0.009874707081388517,-0.0907079228533138,-0.024309857546776913,0.06639806530653689,0.0025056097748480826,0.018861944235477393,0.005191195492817287,0.009829480721806783,0.03096013629116723,0.021130655569360446,0.0003827214509869055,-0.00630707615807867,0.004566346878909195,-0.018296787763781887,0.002505122652259997,0.020801910416041885,6.063073348232811e-05,1.0937781646244156,0.03833283151539915,0.6823989475128484,1.1900109697401984,0.50761202222735,1.1978200793811433,0.05348372673521448,0.009404941989731781,0.02912882401516194,0.09422889412382399,0.06510007010866205,0.002948961959317316,0,SE01,D07,3
0.02623477898649883,0.015852170950308206,-0.027102369604976393,0.061855866962954545,0.08895823656793093,0.0009395549523082358,-0.8726173628073441,0.07160740959894316,-0.9465365686583196,-0.7395894606958605,0.20694710796245908,0.7665886829823149,-0.6519970137694273,0.09263738360988845,-0.8314929615457979,-0.5681730255081198,0.2633199360376781,0.43368179080633606,-0.1260914520015337,0.2342394693910963,-0.7418247385966085,0.23874135955529313,0.9805660981519015,0.07076718328847742,0.009866894344589146,0.04180141763738452,-0.11084103679682547,0.09510070497114033,0.2059417417679658,0.0018447141205023268,0.0024575796504716562,0.024398081163363006,-0.06363293370843641,0.07814525944074617,0.14177819314918258,0.0006013060621924612,1.095580175862524,0.030234202453527915,1.0323720200586777,1.1848815396472618,0.15250951958858416,1.2012100287409593,0.17573715585024302,0.2057417204284041,0.019384078960932565,0.7437639858428878,0.7243799068819553,0.07321320347117222,0,SE01,D07,3
0.026230636505287747,0.03060549255829737,-0.027102369604976393,0.10440612412093171,0.13150849372590812,0.0016247424662085292,-0.8881026636881663,0.09536700903458194,-1.0518342451656362,-0.7395894606958605,0.31224478446977566,0.797821207662218,-0.588934725335497,0.23249487753854797,-0.8314929615457979,-0.11012097536237697,0.7213719861834209,0.40089797878766176,0.10476224147652913,0.43391785250866527,-0.7418247385966085,0.9653928530233808,1.7072175916199894,0.19925982996491837,0.014578166628529699,0.054159732024560266,-0.11084103679682547,0.10806134356210607,0.21890238035893156,0.0031457995152213546,-0.025971096259833498,0.059401156209209556,-0.14078038922621974,0.07814525944074617,0.2189256486669659,0.004202995199928452,1.094176961419237,0.05586327966969137,0.9962463705858294,1.2173497324806304,0.22110336189480095,1.200343928916089,0.36993802636939543,0.26411073686237097,0.019384078960932565,0.9728398453302218,0.9534557663692893,0.20660862468006824,0,SE01,D07,3
0.06909401600312956,0.04445866933625098,-0.009318061691070712,0.1283324821997599,0.13765054389083062,0.006750556326590825,-0.9911267842494805,0.05318405096987484,-1.0518342451656362,-0.834828571561185,0.21700567360445122,0.9851608457342824,-0.30909659848690135,0.23011907973767323,-0.7750268131426471,-0.11012097536237697,0.6649058377802701,0.14849549805548604,0.18659489723224668,0.31357854516382727,-0.18790211986066319,0.9653928530233808,1.153294972884044,0.13314915966017507,0.020837174461563884,0.03657754922840453,-0.06257280505187386,0.10806134356210607,0.17063414861397994,0.001772104947098008,-0.03468803648441519,0.05033014850675697,-0.14078038922621974,0.026057536108432044,0.16683792533465178,0.0037363837238563293,1.066483574072238,0.05495167286321338,0.9962463705858294,1.2173497324806304,0.22110336189480095,1.1404069001163597,0.26071934333387037,0.2658628825968094,0.029169361021384146,0.9728398453302218,0.9436704843088377,0.13865764833112945,0,SE01,D07,3
0.10099694528730144,0.008615366147465968,0.08052516859306391,0.1283324821997599,0.04780731360669599,0.010274607491221053,-1.0192631089178907,0.006426512175090212,-1.0369714108814612,-0.9965134346949288,0.04045797618653235,1.0389385852597008,-0.1353837296280988,0.0347237381619315,-0.19781296093051873,-0.0743018395876315,0.12351112134288723,0.01953449223995252,-0.026120712965554932,0.05386453368864679,-0.18790211986066319,0.07779477366325539,0.26569689352391856,0.0035836796353242747,0.016188636878105025,0.014839623258383155,-0.04570716080623248,0.03884228601713639,0.08454944682336887,0.0004822863824218884,-0.004822688361657817,0.009667173445946146,-0.04700412328995651,0.01642077512933961,0.06342489841929612,0.00011671256546767605,1.033763492319394,0.008984817109115873,1.0130342792167635,1.0556684739708277,0.04263419475406427,1.0687476849908744,0.05248776716774185,0.03778508807663098,0.009552809926011678,0.19030862834868206,0.18075581842267038,0.004182678583213843,0,SE01,D07,3
0.09807050728161915,0.005912552036807524,0.079091794676241,0.11650909333555608,0.037417298659315076,0.00965278267006208,-1.0124334277181066,0.011623711362988188,-1.030055879372288,-0.9671849780270854,0.06287090134520268,1.0251565562268845,-0.10499723506032,0.04316968598440787,-0.35236094372642696,-0.06524981288788897,0.287111130838538,0.01288804115830447,-0.13340620428547664,0.25412635129710687,-1.2636214693874637,0.015311017888420788,1.2789324872758845,0.08237741776543889,0.02207035141258115,0.015467069997127502,0.0017814544170389024,0.11551815035359689,0.11373669593655798,0.0007263306657708644,0.0002869974750666921,0.0191296224949651,-0.04837945809899528,0.06800776082365168,0.11638721892264695,0.0003660248243505693,1.0235099759084445,0.011167330529081147,0.9818932645116739,1.0637417482090945,0.0818484836974206,1.047697380055251,0.1414898298840353,0.2518936309138186,0.009552809926011678,1.2684379450922216,1.25888513516621,0.08346977325556032,0,SE01,D07,3
0.06140367084941225,0.04152083417030907,-0.013851560361892853,0.11650909333555608,0.13036065369744892,0.00549439046398126,-0.9337001905562028,0.12204564430711856,-1.24017235501778,-0.6710508514157061,0.5691215036020738,0.8866911851390293,-0.41040826275132414,0.31507351798468347,-0.8620460021260392,-0.06524981288788897,0.7967961892381502,0.2677062638698045,-0.22094734397995724,0.5491136374304543,-1.8215837212009913,0.6472982632114853,2.4688819844124765,0.35034351562390187,-0.004277656120383518,0.06562568936122727,-0.1925961263898648,0.1699852726169847,0.3625813990068495,0.004325029446020552,0.0013488892376308538,0.046121733923445575,-0.07431372487428405,0.19776581227621193,0.272079537150496,0.0021290338422805073,1.072184058427713,0.10155384939180727,0.9571516712680621,1.504586767904472,0.5474350966364099,1.1598918394728155,0.41680228082215653,0.42787081883864314,0.034667937114045914,1.8299465291140777,1.7952785920000318,0.3567975789122028,0,SE01,D07,3
0.024759642719694386,0.019594678977687397,-0.013851560361892853,0.09117937628567427,0.10503093664756712,0.0009969913518455397,-0.8985180881379458,0.10572981347457096,-1.24017235501778,-0.6710508514157061,0.5691215036020738,0.8185135481684361,-0.6379395102407787,0.10195943717730523,-0.8620460021260392,-0.4142585773415652,0.44778742478447403,0.4173625455557572,-0.11660801378334171,0.5067613505705999,-1.8215837212009913,0.6472982632114853,2.4688819844124765,0.27040449531063443,0.005026818472434597,0.07540462118441463,-0.1925961263898648,0.1699852726169847,0.3625813990068495,0.005711125799919881,0.0007845859653709559,0.04357507018314754,-0.07431372487428405,0.19776581227621193,0.272079537150496,0.0018994023166032917,1.108575811105402,0.08906602106325148,0.9571516712680621,1.504586767904472,0.5474350966364099,1.2368730850760394,0.3313540061178646,0.41014576196371944,0.009855301744322496,1.8299465291140777,1.8200912273697551,0.27801502342715767,0,SE01,D07,3
0.029200057663797564,0.006258099037290469,0.007275135386804755,0.0457281995568008,0.03845306416999604,0.0008918071711296388,-0.9277823029465453,0.03256942309548558,-1.008507795600853,-0.5882714517591651,0.42023634384168795,0.8618407689815685,-0.577854159254232,0.02248309740716627,-0.6250744342208401,-0.36125330871020894,0.26382112551063114,0.3344209190364354,-0.04994420139519143,0.015465961669636279,-0.07834504500696012,0.005679052698233316,0.08402409770519344,0.0027336192233700972,0.01838968208785803,0.008345125118652728,0.0028809254494697708,0.04317928688392917,0.0402983614344594,0.0004078215205384547,-0.005854026503433516,0.006491860630143259,-0.02205321361155295,0.007296098412147361,0.02934931202370031,7.641388074410605e-05,1.0934801736391848,0.038139284827496296,0.6906753192712085,1.186980079848726,0.4963047605775175,1.1971534951891327,0.05544699025897363,0.011978559841397621,0.02621946884885339,0.07882987221863898,0.05261040336978559,0.003217854624652659,0,SE01,D07,4
0.026721172088805777,0.00895318901813477,0.00115056519781894,0.0457281995568008,0.044577634358981856,0.0007941806313940217,-0.9088060367030876,0.046979766033397506,-0.9673582092842749,-0.7173609572573341,0.24999725202694079,0.8281355107645265,-0.5968927140326128,0.034566939503265746,-0.7009287644470935,-0.548524206474956,0.15240455797213748,0.3574757853718406,-0.1048192142387095,0.12586816534260842,-0.5703545165006182,0.005679052698233316,0.5760335691988515,0.026829862720334694,0.004188684532663099,0.029780366573275097,-0.09725738919307005,0.04317928688392917,0.14043667607699922,0.0009044153113528119,-0.002950471047410825,0.013597024646920293,-0.028954240504510714,0.05027689756958414,0.07923113807409485,0.00019358435865056756,1.0890201183018497,0.02099187227443152,0.992018586907899,1.1329412213211385,0.1409226344132395,1.1864054767677603,0.11061962591151145,0.12526436346198125,0.02621946884885339,0.573547629130144,0.5473281602812906,0.027927862390338072,0,SE01,D07,4
0.012277743758234882,0.017788935550340633,-0.036874934526902256,0.04335650968394525,0.0802314442108475,0.0004671892198070483,-0.8674625646291396,0.07258426940865975,-1.0223780899366535,-0.7173609572573341,0.3050171326793194,0.7577597771985524,-0.6827035051105573,0.0924144366950952,-0.8394583095455024,-0.4980461363487574,0.341412173196745,0.4746245039999124,-0.018441605647630303,0.339211804272388,-0.5716336520479416,0.8544996529758397,1.4261333050237814,0.1154047409765916,0.014669101648306601,0.057428111164590796,-0.09725738919307005,0.13887359274386657,0.2361309819369366,0.0035131704951009493,-0.0010090904188380955,0.04226205239846741,-0.14959539672259398,0.07793591983886776,0.22753131656146175,0.001787099336404196,1.1093716281515864,0.046325598437252584,0.992018586907899,1.256797809221627,0.26477922231372797,1.2328514704182718,0.2729768760619308,0.21491541578855164,0.04799708559081515,0.8589060259667395,0.8109089403759243,0.12070501080809677,0,SE01,D07,4
0.037727890634884145,0.04255023934360788,-0.036874934526902256,0.11692348714806168,0.15379842167496394,0.0032339165999560934,-0.9269153917246593,0.0982389394028738,-1.0338920537432972,-0.753173993224717,0.28071806051858017,0.8688230326310812,-0.45977266844429265,0.3087575758832419,-0.8394583095455024,-0.07104583789567061,0.7684124716498317,0.3067221473136815,0.18754367523138563,0.3577688546956723,-0.5716336520479416,0.8544996529758397,1.4261333050237814,0.16317118350954854,0.03042574769746348,0.05059026640809836,-0.07441340879525823,0.13887359274386657,0.2132870015391248,0.0034851011781920713,-0.01979241644522587,0.05980541142332892,-0.15682342940559083,0.07793591983886776,0.23475934924445857,0.003968426984254889,1.0838188318153317,0.06415478428899911,1.0048302099877595,1.256797809221627,0.25196759923386747,1.1787790965447187,0.3176186035389699,0.26408925452950627,0.024129751575539888,0.8589060259667395,0.8347762743911996,0.17062471167199547,0,SE01,D07,4
0.07451431802969591,0.017028362607955705,0.019578757188059646,0.11692348714806168,0.09734472996000204,0.005842348724538685,-1.0119074140371258,0.012168826882235919,-1.038240096496552,-0.9607874515199116,0.07745264497664028,1.0241046949309927,-0.12255960855932313,0.09060879640229555,-0.4699212935268473,-0.04104914784539042,0.4288721456814569,0.023230811635687142,0.10134767827609935,0.25421164723616585,-0.09908425729622701,0.7821293134709056,0.8812135707671327,0.07489491348248063,0.0182836448560418,0.021439536587830425,-0.05888113557458532,0.08528911704684691,0.14417025262143224,0.0007939453983227843,-0.020656249587346947,0.04410347339631052,-0.15682342940559083,0.02484925484281384,0.18167268424840466,0.002371797012633841,1.0261418818265406,0.014515290307304982,0.9866206006705622,1.0824960944560713,0.09587549378550908,1.0531778552912194,0.1547901618188383,0.2325954894178626,0.012436509217127264,0.7918529361431478,0.7794164269260205,0.07806065589343729,0,SE01,D07,4
